热播电影,#genre#
第二十一集,https://vip.ffzy-online.com/20221031/7746_1ca1b003/2000k/hls/mixed.m3u8
第二十二集,https://vip.ffzy-online.com/20221031/7747_162148de/2000k/hls/mixed.m3u8
第二十三集,https://vip.ffzy-online.com/20221031/7748_a8d687a4/2000k/hls/mixed.m3u8
第二十四集,https://vip.ffzy-online.com/20221031/7750_606d0949/2000k/hls/mixed.m3u8
第二十五集,https://vip.ffzy-online.com/20221031/7749_ee33306b/2000k/hls/mixed.m3u8
第二十六集,https://vip.ffzy-online.com/20221031/7751_c355f5ec/2000k/hls/mixed.m3u8
第二十七集,https://vip.ffzy-online.com/20221031/7753_e506a8b6/2000k/hls/mixed.m3u8
第二十八集,https://vip.ffzy-online.com/20221031/7755_ae0ee1e6/2000k/hls/mixed.m3u8
第二十九集,https://vip.ffzy-online.com/20221031/7754_cb69c591/2000k/hls/mixed.m3u8
第三十集,https://vip.ffzy-online.com/20221031/7752_6014109b/2000k/hls/mixed.m3u8

卧底警花,#genre#
﻿卧底警花 第01集,https://hd.lz-cdn18.com/20230518/2648_16890fcc/index.m3u8
卧底警花 第02集,https://hd.lz-cdn18.com/20230518/2649_9f6d8b4c/index.m3u8
卧底警花 第03集,https://hd.lz-cdn18.com/20230518/2650_39f1e1c9/index.m3u8
卧底警花 第04集,https://hd.lz-cdn18.com/20230518/2651_8a01878a/index.m3u8
卧底警花 第05集,https://hd.lz-cdn18.com/20230518/2652_a462366d/index.m3u8
卧底警花 第06集,https://hd.lz-cdn18.com/20230518/2653_7e18b129/index.m3u8
卧底警花 第07集,https://hd.lz-cdn18.com/20230518/2654_27c019c7/index.m3u8
卧底警花 第08集,https://hd.lz-cdn18.com/20230518/2655_64742cda/index.m3u8
卧底警花 第09集,https://hd.lz-cdn18.com/20230518/2656_795f969a/index.m3u8
卧底警花 第10集,https://hd.lz-cdn18.com/20230518/2657_d6690744/index.m3u8
卧底警花 第11集,https://hd.lz-cdn18.com/20230518/2658_2b3f3a04/index.m3u8
卧底警花 第12集,https://vip.lz-cdn12.com/20230526/7533_aa0587fc/index.m3u8
卧底警花 第13集,https://vip.lz-cdn12.com/20230526/7529_60ab921d/index.m3u8
卧底警花 第14集,https://vip.lz-cdn12.com/20230526/7532_bce71bcb/index.m3u8
卧底警花 第15集,https://vip.lz-cdn12.com/20230526/7530_a84cc2ce/index.m3u8
卧底警花 第16集,https://vip.lz-cdn12.com/20230526/7531_2b6cbcde/index.m3u8
卧底警花 第17集,https://vip.lz-cdn12.com/20230526/7536_f8efd21c/index.m3u8
卧底警花 第18集,https://vip.lz-cdn12.com/20230526/7537_cbd24d79/index.m3u8
卧底警花 第19集,https://vip.lz-cdn12.com/20230526/7534_b8f26515/index.m3u8
卧底警花 第20集,https://vip.lz-cdn12.com/20230526/7535_3e3d24e2/index.m3u8
卧底警花 第21集,https://vip.lz-cdn12.com/20230526/7541_2f2c01f0/index.m3u8
卧底警花 第22集,https://vip.lz-cdn12.com/20230526/7538_29e1a686/index.m3u8
卧底警花 第23集,https://vip.lz-cdn12.com/20230526/7539_53b809af/index.m3u8
卧底警花 第24集,https://vip.lz-cdn12.com/20230526/7540_d826b665/index.m3u8
卧底警花 第25集,https://vip.lz-cdn12.com/20230526/7542_5469951d/index.m3u8
卧底警花 第26集,https://vip.lz-cdn12.com/20230526/7543_6d59b854/index.m3u8
卧底警花 第27集,https://vip.lz-cdn12.com/20230526/7544_402a8f35/index.m3u8
卧底警花 第28集,https://vip.lz-cdn12.com/20230526/7600_61669b0f/index.m3u8
卧底警花 第29集,https://vip.lz-cdn12.com/20230526/7599_347a05c6/index.m3u8
卧底警花 第30集,https://hd.lz-cdn18.com/20230527/2919_5f429b19/index.m3u8


刑警本色,#genre#
第一集,https://vip.lz-cdn6.com/20220723/19479_dfe93a65/1000k/hls/mixed.m3u8
第二集,https://vip.lz-cdn6.com/20220723/19480_a7b18875/1000k/hls/mixed.m3u8
第三集,https://vip.lz-cdn6.com/20220723/19481_693f0b21/1000k/hls/mixed.m3u8
第四集,https://vip.lz-cdn6.com/20220723/19482_5744733a/1000k/hls/mixed.m3u8
第五集,https://vip.lz-cdn6.com/20220723/19483_d70d2a9f/1000k/hls/mixed.m3u8
第六集,https://vip.lz-cdn6.com/20220723/19484_f9f6fc46/1000k/hls/mixed.m3u8
第七集,https://vip.lz-cdn6.com/20220723/19485_e0646825/1000k/hls/mixed.m3u8
第八集,https://vip.lz-cdn6.com/20220723/19486_a98c4965/1000k/hls/mixed.m3u8
第九集,https://vip.lz-cdn6.com/20220723/19487_89b0a590/1000k/hls/mixed.m3u8
第十集,https://vip.lz-cdn6.com/20220723/19488_6c1c4561/1000k/hls/mixed.m3u8
第十一集,https://vip.lz-cdn6.com/20220723/19489_7227a522/1000k/hls/mixed.m3u8
第十二集,https://vip.lz-cdn6.com/20220723/19490_d053885f/1000k/hls/mixed.m3u8
第十三集,https://vip.lz-cdn6.com/20220723/19491_2cc708ed/1000k/hls/mixed.m3u8
第十四集,https://vip.lz-cdn6.com/20220723/19492_926d4a80/1000k/hls/mixed.m3u8
第十五集,https://vip.lz-cdn6.com/20220723/19493_480cfe99/1000k/hls/mixed.m3u8
第十六集,https://vip.lz-cdn6.com/20220723/19494_4f450fbf/1000k/hls/mixed.m3u8
第十七集,https://vip.lz-cdn6.com/20220723/19495_f009b4d7/1000k/hls/mixed.m3u8
第十八集,https://vip.lz-cdn6.com/20220723/19496_c58cc1a8/1000k/hls/mixed.m3u8
第十九集,https://vip.lz-cdn6.com/20220723/19497_e24a0751/1000k/hls/mixed.m3u8
第二十集,https://vip.lz-cdn6.com/20220723/19498_336fb7fb/1000k/hls/mixed.m3u8
第二十一集,https://vip.lz-cdn6.com/20220723/19499_c3091c9f/1000k/hls/mixed.m3u8
第二十二集,https://vip.lz-cdn6.com/20220723/19500_330da726/1000k/hls/mixed.m3u8
刑警使命,#genre#
第一集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC01%E9%9B%86/index.m3u8
第二集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC02%E9%9B%86/index.m3u8
第三集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC03%E9%9B%86/index.m3u8
第四集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC04%E9%9B%86/index.m3u8
第五集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC05%E9%9B%86/index.m3u8
第六集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC05%E9%9B%86/index.m3u8
第七集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC07%E9%9B%86/index.m3u8
第八集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC08%E9%9B%86/index.m3u8
第九集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC09%E9%9B%86/index.m3u8
第十集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC10%E9%9B%86/index.m3u8
第十一集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC11%E9%9B%86/index.m3u8
第十二集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC12%E9%9B%86/index.m3u8
第十三集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC13%E9%9B%86/index.m3u8
第十四集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC14%E9%9B%86/index.m3u8
第十五集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC15%E9%9B%86/index.m3u8
第十六集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC16%E9%9B%86/index.m3u8
第十七集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC17%E9%9B%86/index.m3u8
第十八集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC18%E9%9B%86/index.m3u8
第十九集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC19%E9%9B%86/index.m3u8
第二十集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC20%E9%9B%86/index.m3u8
第二十一集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC21%E9%9B%86/index.m3u8
第二十二集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC22%E9%9B%86/index.m3u8
第二十三集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC23%E9%9B%86/index.m3u8
第二十四集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC24%E9%9B%86/index.m3u8
第二十五集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC25%E9%9B%86/index.m3u8
第二十六集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC26%E9%9B%86/index.m3u8
第二十七集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC27%E9%9B%86/index.m3u8
第二十八集,https://s3.bfzycdn.com/video/xingjingshiming/%E7%AC%AC28%E9%9B%86/index.m3u8
刑警队长,#genre#
第一集,https://vip.ffzy-play1.com/20221104/10904_4fcdc90e/2000k/hls/mixed.m3u8
第二集,https://vip.ffzy-play1.com/20221104/10905_9fb9758e/2000k/hls/mixed.m3u8
第三集,https://vip.ffzy-play1.com/20221104/10907_ff569aec/2000k/hls/mixed.m3u8
第四集,https://vip.ffzy-play1.com/20221104/10906_f2b3b6b6/2000k/hls/mixed.m3u8
第五集,https://vip.ffzy-play1.com/20221104/10910_4107c471/2000k/hls/mixed.m3u8
第六集,https://vip.ffzy-play1.com/20221104/10909_2b1faf0d/2000k/hls/mixed.m3u8
第七集,https://vip.ffzy-play1.com/20221104/10908_63fbb5f4/2000k/hls/mixed.m3u8
第八集,https://vip.ffzy-play1.com/20221104/10914_65475183/2000k/hls/mixed.m3u8
第九集,https://vip.ffzy-play1.com/20221104/10913_b83920a0/2000k/hls/mixed.m3u8
第十集,https://vip.ffzy-play1.com/20221104/10915_933be49b/2000k/hls/mixed.m3u8
第十一集,https://vip.ffzy-play1.com/20221104/10911_3b3a43a5/2000k/hls/mixed.m3u8
第十二集,https://vip.ffzy-play1.com/20221104/10912_6ce3ca8b/2000k/hls/mixed.m3u8
第十三集,https://vip.ffzy-play1.com/20221104/10916_660002b0/2000k/hls/mixed.m3u8
第十四集,https://vip.ffzy-play1.com/20221104/10919_0fd6518f/2000k/hls/mixed.m3u8
第十五集,https://vip.ffzy-play1.com/20221104/10917_e173de85/2000k/hls/mixed.m3u8
第十六集,https://vip.ffzy-play1.com/20221104/10920_583bf307/2000k/hls/mixed.m3u8
第十七集,https://vip.ffzy-play1.com/20221104/10918_344d89d7/2000k/hls/mixed.m3u8
第十八集,https://vip.ffzy-play1.com/20221104/10921_dc912539/2000k/hls/mixed.m3u8
第十九集,https://vip.ffzy-play1.com/20221104/10922_accfddd7/2000k/hls/mixed.m3u8
第二十集,https://vip.ffzy-play1.com/20221104/10924_de036524/2000k/hls/mixed.m3u8
第二十一集,https://vip.ffzy-play1.com/20221104/10925_9ff9fc6f/2000k/hls/mixed.m3u8
第二十二集,https://vip.ffzy-play1.com/20221104/10923_e3dbee12/2000k/hls/mixed.m3u8
第二十三集,https://vip.ffzy-play1.com/20221104/10926_7b6f13f5/2000k/hls/mixed.m3u8
第二十四集,https://vip.ffzy-play1.com/20221104/10928_1409f5fa/2000k/hls/mixed.m3u8
第二十五集,https://vip.ffzy-play1.com/20221104/10927_32bd28f8/2000k/hls/mixed.m3u8
第二十六集,https://vip.ffzy-play1.com/20221104/10930_bf9e1286/2000k/hls/mixed.m3u8
第二十七集,https://vip.ffzy-play1.com/20221104/10929_b74cafb0/2000k/hls/mixed.m3u8
第二十八集,https://vip.ffzy-play1.com/20221104/10932_5266901b/2000k/hls/mixed.m3u8
第二十九集,https://vip.ffzy-play1.com/20221104/10931_ffced2bc/2000k/hls/mixed.m3u8
第三十集,https://vip.ffzy-play1.com/20221104/10933_7bd5b9c9/2000k/hls/mixed.m3u8
第三十一集,https://vip.ffzy-play1.com/20221104/10934_2f2e60d1/2000k/hls/mixed.m3u8
第三十二集,https://vip.ffzy-play1.com/20221104/10935_9795c052/2000k/hls/mixed.m3u8
第三十三集,https://vip.ffzy-play1.com/20221104/10936_c917f64e/2000k/hls/mixed.m3u8
第三十四集,https://vip.ffzy-play1.com/20221104/10939_5f95174b/2000k/hls/mixed.m3u8
第三十五集,https://vip.ffzy-play1.com/20221104/10937_f7365ab3/2000k/hls/mixed.m3u8
第三十六集,https://vip.ffzy-play1.com/20221104/10940_1c2384d2/2000k/hls/mixed.m3u8


淮水竹亭,#genre#
1,https://cdn.yzzy27-play.com/20250428/1165_a3fb4fbf/index.m3u8$第1集
2,https://cdn.yzzy27-play.com/20250428/1166_0f2c9a93/index.m3u8$第2集
3,https://cdn.yzzy27-play.com/20250428/1167_9da187a7/index.m3u8$第3集
4,https://cdn.yzzy27-play.com/20250428/1168_2f29b6e3/index.m3u8$第4集
5,https://cdn.yzzy27-play.com/20250428/1169_1e1d1841/index.m3u8$第5集
6,https://cdn.yzzy27-play.com/20250428/1170_3eb71f62/index.m3u8$第6集
7,https://cdn.yzzy27-play.com/20250430/1295_dc87c137/index.m3u8$第7集
8,https://cdn.yzzy27-play.com/20250430/1296_2812e5cf/index.m3u8$第8集
9,https://cdn.yzzy27-play.com/20250501/1486_86df7dcf/index.m3u8$第9集
10,https://cdn.yzzy27-play.com/20250501/1487_6d3a1e06/index.m3u8$第10集
11,https://cdn.yzzy27-play.com/20250502/1644_89f03f7d/index.m3u8$第11集
12,https://cdn.yzzy27-play.com/20250502/1645_c1fea270/index.m3u8$第12集
13,https://cdn.yzzy27-play.com/20250503/1939_f22e4747/index.m3u8$第13集
14,https://cdn.yzzy27-play.com/20250503/1940_95e6834d/index.m3u8$第14集
15,https://cdn.yzzy27-play.com/20250504/2061_52dbb068/index.m3u8$第15集
16,https://cdn.yzzy27-play.com/20250504/2062_2d405b36/index.m3u8$第16集
17,https://cdn.yzzy27-play.com/20250505/2148_e21e4e58/index.m3u8$第17集
18,https://cdn.yzzy27-play.com/20250505/2149_d30960ce/index.m3u8$第18集
19,https://cdn.yzzy27-play.com/20250506/2221_598920e1/index.m3u8$第19集
20,https://cdn.yzzy27-play.com/20250506/2222_934b5358/index.m3u8$第20集
21,https://vvip.high26-playback.com/20250507/6043_2e9777b9/index.m3u8$第21集
22,https://vvip.high26-playback.com/20250507/6044_6b39183e/index.m3u8$第22集
23,https://cdn.yzzy27-play.com/20250508/2440_feecee9f/index.m3u8$第23集
24,https://cdn.yzzy27-play.com/20250508/2441_7a68443f/index.m3u8$第24集

蛮好的人生,#genre#
1,https://vvip.high26-playback.com/20250418/4585_43cf3ae6/index.m3u8$第1集
2,https://vvip.high26-playback.com/20250418/4586_e2c4a40d/index.m3u8$第2集
3,https://svip.high25-playback.com/20250417/24081_75b3ce48/index.m3u8$第3集
4,https://svip.high25-playback.com/20250417/24082_e09baed8/index.m3u8$第4集
5,https://svip.high25-playback.com/20250418/24170_133232fc/index.m3u8$第5集
6,https://svip.high25-playback.com/20250418/24171_418bf1ce/index.m3u8$第6集
7,https://vvip.high26-playback.com/20250420/4862_3713bdda/index.m3u8$第7集
8,https://vvip.high26-playback.com/20250420/4863_2cfa8f9e/index.m3u8$第8集
9,https://vvip.high26-playback.com/20250421/5011_0342c9a7/index.m3u8$第9集
10,https://vvip.high26-playback.com/20250421/5012_f0873a91/index.m3u8$第10集
11,https://cdn.yzzy27-play.com/20250422/255_fe131d7f/index.m3u8$第11集
12,https://cdn.yzzy27-play.com/20250422/256_f718499c/index.m3u8$第12集
13,https://cdn.yzzy27-play.com/20250423/397_e46de7e1/index.m3u8$第13集
14,https://cdn.yzzy27-play.com/20250423/398_b7b16ecf/index.m3u8$第14集
15,https://cdn.yzzy27-play.com/20250424/661_3a066bda/index.m3u8$第15集
16,https://cdn.yzzy27-play.com/20250424/662_be3159ad/index.m3u8$第16集
17,https://cdn.yzzy27-play.com/20250425/755_ccb09896/index.m3u8$第17集
18,https://cdn.yzzy27-play.com/20250425/756_2823f479/index.m3u8$第18集
19,https://cdn.yzzy27-play.com/20250426/867_ede7e2b6/index.m3u8$第19集
20,https://cdn.yzzy27-play.com/20250426/868_dd45045f/index.m3u8$第20集
21,https://cdn.yzzy27-play.com/20250427/954_6395ebd0/index.m3u8$第21集
22,https://cdn.yzzy27-play.com/20250427/955_ef4e3b77/index.m3u8$第22集
23,https://svip.high25-playback.com/20250427/25203_dcb2916e/index.m3u8$第23集
24,https://svip.high25-playback.com/20250427/25204_c98a3fed/index.m3u8$第24集
25,https://svip.high25-playback.com/20250428/25239_c8abeb06/index.m3u8$第25集
26,https://svip.high25-playback.com/20250428/25240_b61db6a9/index.m3u8$第26集
27,https://cdn.yzzy27-play.com/20250430/1297_286674e3/index.m3u8$第27集
28,https://cdn.yzzy27-play.com/20250430/1298_a51fb975/index.m3u8$第28集
29,https://svip.high25-playback.com/20250430/25461_e9484ac4/index.m3u8$第29集
30,https://svip.high25-playback.com/20250430/25462_302996bd/index.m3u8$第30集
31,https://svip.high25-playback.com/20250501/25521_ed3fc73e/index.m3u8$第31集
32,https://svip.high25-playback.com/20250501/25522_5328c22d/index.m3u8$第32集
33,https://vvip.high26-playback.com/20250503/5844_f9322b14/index.m3u8$第33集
34,https://vvip.high26-playback.com/20250503/5852_805163a0/index.m3u8$第34集
35,https://vvip.high26-playback.com/20250503/5853_36769206/index.m3u8$第35集
36,https://vvip.high26-playback.com/20250503/5854_624ec1c8/index.m3u8$第36集大结局
 

无忧渡,#genre#
1,https://svip.high24-playback.com/20250412/24583_381476dd/index.m3u8$第1集
2,https://svip.high24-playback.com/20250412/24584_d60aef7f/index.m3u8$第2集
3,https://svip.high24-playback.com/20250412/24585_c9ce4c23/index.m3u8$第3集
4https://svip.high25-playback.com/20250412/23569_1e2d681b/index.m3u8$第4集
5,https://svip.high25-playback.com/20250412/23570_c1898675/index.m3u8$第5集
6,https://svip.high25-playback.com/20250412/23571_3ad1108c/index.m3u8$第6集
7,https://vvip.high26-playback.com/20250414/4132_a4d8e2a7/index.m3u8$第7集
8,https://vvip.high26-playback.com/20250414/4133_b2330fc4/index.m3u8$第8集
9,https://vvip.high26-playback.com/20250415/4271_05128e44/index.m3u8$第9集
10,https://vvip.high26-playback.com/20250415/4272_34609bdc/index.m3u8$第10集
11,https://vvip.high26-playback.com/20250416/4349_a6d5ab67/index.m3u8$第11集
12,https://vvip.high26-playback.com/20250416/4350_244edd7e/index.m3u8$第12集
13,https://vvip.high26-playback.com/20250417/4454_80c94c09/index.m3u8$第13集
14,https://vvip.high26-playback.com/20250417/4455_d2b15c75/index.m3u8$第14集
15,https://vvip.high26-playback.com/20250418/4581_c78c3474/index.m3u8$第15集
16,https://vvip.high26-playback.com/20250418/4582_f1298750/index.m3u8$第16集
17,https://vvip.high26-playback.com/20250419/4725_102b905d/index.m3u8$第17集
18,https://vvip.high26-playback.com/20250419/4726_f9ff6540/index.m3u8$第18集
19,https://vvip.high26-playback.com/20250420/4855_b8a03c5c/index.m3u8$第19集
20,https://vvip.high26-playback.com/20250420/4856_06f7c042/index.m3u8$第20集
21,https://vvip.high26-playback.com/20250421/5004_3202111c/index.m3u8$第21集
22,https://vvip.high26-playback.com/20250421/5005_1d640826/index.m3u8$第22集
23,https://cdn.yzzy27-play.com/20250422/249_077e29b1/index.m3u8$第23集
24,https://cdn.yzzy27-play.com/20250422/250_6c9882bb/index.m3u8$第24集
25,https://cdn.yzzy27-play.com/20250423/384_0584ce56/index.m3u8$第25集
26,https://cdn.yzzy27-play.com/20250423/385_dc912a25/index.m3u8$第26集
27,https://svip.high25-playback.com/20250423/24769_c113616d/index.m3u8$第27集
28,https://svip.high25-playback.com/20250423/24770_9c677bd9/index.m3u8$第28集
29,https://cdn.yzzy27-play.com/20250425/746_185e65bc/index.m3u8$第29集
30,https://cdn.yzzy27-play.com/20250425/747_8d317bdc/index.m3u8$第30集
31,https://vvip.high26-playback.com/20250426/5342_4f714c73/index.m3u8$第31集
32,https://vvip.high26-playback.com/20250426/5343_8dd291cb/index.m3u8$第32集
33,https://vvip.high26-playback.com/20250426/5344_73f95ee4/index.m3u8$第33集
34,https://cdn.yzzy27-play.com/20250426/870_22fb0cee/index.m3u8$第34集
35,https://cdn.yzzy27-play.com/20250426/871_aeb3135b/index.m3u8$第35集
36,https://cdn.yzzy27-play.com/20250426/872_43feaeee/index.m3u8$第36集大结局
 
 狮城山海,#genre#
 
1,https://cdn.yzzy27-play.com/20250501/1524_471c75ee/index.m3u8$第1集
2https://cdn.yzzy27-play.com/20250501/1525_8c00dee2/index.m3u8$第2集
3,https://cdn.yzzy27-play.com/20250501/1526_e60e81c4/index.m3u8$第3集
4https://cdn.yzzy27-play.com/20250501/1527_5cce8ded/index.m3u8$第4集
5,https://vvip.high26-playback.com/20250501/5752_c7b3f097/index.m3u8$第5集
6,https://vvip.high26-playback.com/20250501/5753_23f09b21/index.m3u8$第6集
7,https://svip.high25-playback.com/20250501/25534_f5011865/index.m3u8$第7集
8,https://svip.high25-playback.com/20250501/25535_68f4f1c9/index.m3u8$第8集
9,https://cdn.yzzy27-play.com/20250503/1958_d77f0076/index.m3u8$第9集
10,https://cdn.yzzy27-play.com/20250503/1959_e4dd5528/index.m3u8$第10集
11,https://svip.high25-playback.com/20250503/25766_90be09f2/index.m3u8$第11集
12,https://svip.high25-playback.com/20250503/25767_89eec4cf/index.m3u8$第12集
13,https://svip.high25-playback.com/20250504/25905_65c96426/index.m3u8$第13集
14,https://svip.high25-playback.com/20250504/25906_3df9f63b/index.m3u8$第14集
15,https://cdn.yzzy27-play.com/20250506/2243_90aef91f/index.m3u8$第15集
16,https://cdn.yzzy27-play.com/20250506/2244_3147da8a/index.m3u8$第16集
17,https://cdn.yzzy27-play.com/20250507/2333_f7e0b956/index.m3u8$第17集
18,https://vvip.high26-playback.com/20250507/6085_3413ce14/index.m3u8$第18集
19,https://vvip.high26-playback.com/20250508/6191_9d4c0363/index.m3u8$第19集
20,https://vvip.high26-playback.com/20250508/6192_f91ceb5a/index.m3u8$第20集
 
 榜上佳婿,#genre#
 
1,https://cdn.yzzy27-play.com/20250426/874_51ef186e/index.m3u8$第1集
2,https://vvip.high26-playback.com/20250426/5352_72619259/index.m3u8$第2集
3,https://vvip.high26-playback.com/20250426/5353_aa0d2a80/index.m3u8$第3集
4,https://vvip.high26-playback.com/20250426/5355_4cfe94fc/index.m3u8$第4集
5,https://cdn.yzzy27-play.com/20250426/883_210f760a/index.m3u8$第5集
6,https://vvip.high26-playback.com/20250427/5470_baed9f51/index.m3u8$第6集
7,https://vvip.high26-playback.com/20250427/5471_82836ca5/index.m3u8$第7集
8,https://cdn.yzzy27-play.com/20250428/1109_8f1d4362/index.m3u8$第8集
9,https://cdn.yzzy27-play.com/20250428/1111_b59c67bf/index.m3u8$第9集
10,https://cdn.yzzy27-play.com/20250429/1215_a4d2f0d2/index.m3u8$第10集
11https://svip.high25-playback.com/20250428/25250_a4589a60/index.m3u8$第11集
12,https://cdn.yzzy27-play.com/20250430/1303_d282ef26/index.m3u8$第12集
13,https://cdn.yzzy27-play.com/20250430/1304_5caf41d6/index.m3u8$第13集
14,https://cdn.yzzy27-play.com/20250501/1495_fa1e9c96/index.m3u8$第14集
15,https://cdn.yzzy27-play.com/20250502/1651_be3e9d3f/index.m3u8$第15集
16,https://vvip.high26-playback.com/20250502/5797_034260c0/index.m3u8$第16集
17,https://svip.high25-playback.com/20250502/25609_505b6ea9/index.m3u8$第17集
18,https://svip.high25-playback.com/20250502/25610_bd6ad709/index.m3u8$第18集
19,https://cdn.yzzy27-play.com/20250504/2072_07cb5f86/index.m3u8$第19集
20,https://cdn.yzzy27-play.com/20250504/2073_4b86abe4/index.m3u8$第20集
21,https://cdn.yzzy27-play.com/20250505/2154_1e8c391a/index.m3u8$第21集
22,https://cdn.yzzy27-play.com/20250505/2155_a381c2c3/index.m3u8$第22集
23,https://vvip.high26-playback.com/20250506/5966_95c8f422/index.m3u8$第23集
24,https://vvip.high26-playback.com/20250506/5967_8682cc30/index.m3u8$第24集
25,https://cdn.yzzy27-play.com/20250507/2314_db9eeb7e/index.m3u8$第25集
26,https://vvip.high26-playback.com/20250508/6186_fb3deea8/index.m3u8$第26集
 
 成家,#genre#
 1,https://svip.high25-playback.com/20250418/24173_945beadd/index.m3u8$第1集
2,https://svip.high25-playback.com/20250418/24174_16db7db2/index.m3u8$第2集
3,https://vvip.high26-playback.com/20250419/4735_a5122944/index.m3u8$第3集
4,https://vvip.high26-playback.com/20250419/4736_8df6a659/index.m3u8$第4集
5,https://vvip.high26-playback.com/20250420/4864_a6825954/index.m3u8$第5集
